,est,se
656,0.9735127,0.0
657,0.91309166,0.0
658,0.96358436,0.0
659,0.90256447,0.0
660,0.9470222,0.0
661,0.95989835,0.0
662,0.8856101,0.0
663,0.969677,0.0
664,0.9585574,0.0
665,0.9737016,0.0
666,0.92260385,0.0
667,0.9324089,0.0
668,0.9460277,0.0
669,0.91481686,0.0
670,0.93539846,0.0
671,0.6060345,0.0
672,0.958567,0.0
673,0.8390637,0.0
674,0.8431773,0.0
675,0.9776216,0.0
676,0.9301578,0.0
677,0.9021634,0.0
678,0.98724204,0.0
679,0.95548654,0.0
680,0.9845729,0.0
681,0.8779511,0.0
682,0.9616607,0.0
683,0.985893,0.0
684,0.9796992,0.0
685,0.89586747,0.0
686,0.96593416,0.0
687,0.9541267,0.0
688,0.9105377,0.0
689,0.97022885,0.0
690,0.982034,0.0
691,0.9196351,0.0
692,0.9648461,0.0
693,0.9722273,0.0
694,0.95705724,0.0
695,0.9875656,0.0
696,0.98803884,0.0
697,0.9607604,0.0
698,0.9351138,0.0
699,0.9052623,0.0
700,0.97177225,0.0
701,0.96255076,0.0
702,0.6582552,0.0
703,0.93908066,0.0
704,0.8706267,0.0
705,0.9865777,0.0
706,0.85053915,0.0
707,0.8433235,0.0
708,0.9287082,0.0
709,0.92085797,0.0
710,0.9675285,0.0
711,0.9125488,0.0
712,0.93984264,0.0
713,0.91986257,0.0
714,0.96459556,0.0
715,0.84618443,0.0
716,0.94214505,0.0
717,0.9551358,0.0
718,0.98795575,0.0
719,0.98682725,0.0
720,0.9457088,0.0
721,0.9841208,0.0
722,0.9496682,0.0
723,0.97979015,0.0
724,0.9542839,0.0
725,0.8254712,0.0
726,0.9633673,0.0
727,0.8838111,0.0
728,0.9640311,0.0
729,0.9386774,0.0
730,0.9796352,0.0
731,0.9811387,0.0
732,0.93138695,0.0
733,0.9718396,0.0
734,0.88297737,0.0
735,0.909628,0.0
736,0.9461109,0.0
737,0.9845355,0.0
738,0.96789104,0.0
739,0.90849483,0.0
740,0.9829338,0.0
741,0.8960668,0.0
742,0.8646809,0.0
743,0.95984054,0.0
744,0.9086429,0.0
745,0.97058415,0.0
746,0.94865215,0.0
747,0.95812863,0.0
748,0.8410302,0.0
749,0.9774092,0.0
750,0.87267125,0.0
751,0.9202718,0.0
752,0.9819448,0.0
753,0.9570538,0.0
754,0.8959851,0.0
755,0.9880829,0.0
756,0.9882113,0.0
757,0.97131187,0.0
758,0.93121624,0.0
759,0.8929286,0.0
760,0.9679351,0.0
761,0.87756217,0.0
762,0.98832035,0.0
763,0.9170205,0.0
764,0.9344262,0.0
765,0.8644387,0.0
766,0.9563335,0.0
767,0.9314666,0.0
768,0.9656569,0.0
769,0.8666647,0.0
770,0.9740426,0.0
771,0.94143707,0.0
772,0.92909646,0.0
773,0.9859856,0.0
774,0.9702131,0.0
775,0.9001668,0.0
776,0.89987135,0.0
777,0.9827369,0.0
778,0.9732622,0.0
779,0.92682713,0.0
780,0.98821527,0.0
781,0.8604165,0.0
782,0.95389676,0.0
783,0.9838087,0.0
784,0.9435112,0.0
785,0.93673515,0.0
786,0.7887012,0.0
787,0.9727805,0.0
788,0.9841882,0.0
789,0.9389004,0.0
790,0.8855456,0.0
791,0.8868666,0.0
792,0.9816362,0.0
793,0.948389,0.0
794,0.9602185,0.0
795,0.94596153,0.0
796,0.9596226,0.0
797,0.9802075,0.0
798,0.953084,0.0
799,0.9641092,0.0
800,0.8991137,0.0
801,0.98646086,0.0
802,0.9459546,0.0
803,0.96676165,0.0
804,0.98813903,0.0
805,0.9525267,0.0
806,0.97044367,0.0
807,0.94893205,0.0
808,0.6494359,0.0
809,0.8789682,0.0
810,0.9675252,0.0
811,0.9653046,0.0
812,0.98784393,0.0
813,0.9778338,0.0
814,0.89318335,0.0
815,0.9882443,0.0
816,0.98356354,0.0
817,0.8685393,0.0
818,0.8947871,0.0
819,0.9881982,0.0
820,0.61300427,0.0
821,0.849979,0.0
822,0.9397346,0.0
823,0.9283212,0.0
824,0.9841264,0.0
825,0.8712669,0.0
826,0.98150885,0.0
827,0.9238435,0.0
828,0.92049086,0.0
829,0.8653728,0.0
830,0.9680701,0.0
831,0.95410854,0.0
832,0.98074687,0.0
833,0.90946585,0.0
834,0.9520339,0.0
835,0.9282141,0.0
836,0.9409029,0.0
837,0.9817504,0.0
838,0.8283683,0.0
839,0.95149165,0.0
840,0.98619986,0.0
841,0.94281346,0.0
842,0.9050971,0.0
843,0.98732483,0.0
844,0.8494663,0.0
845,0.69291407,0.0
846,0.8959928,0.0
847,0.9480225,0.0
848,0.9723395,0.0
849,0.9685665,0.0
850,0.8715168,0.0
851,0.94618905,0.0
852,0.9631566,0.0
853,0.90394473,0.0
854,0.902941,0.0
855,0.94358844,0.0
856,0.9801577,0.0
857,0.9305422,0.0
858,0.98753214,0.0
859,0.9018427,0.0
860,0.9472714,0.0
861,0.93622714,0.0
862,0.9674667,0.0
863,0.64758027,0.0
864,0.9050959,0.0
865,0.9141758,0.0
866,0.8742279,0.0
867,0.9708563,0.0
868,0.8552236,0.0
869,0.9853005,0.0
870,0.96890146,0.0
871,0.9674088,0.0
872,0.95363903,0.0
873,0.7613522,0.0
874,0.899444,0.0
875,0.98818773,0.0
876,0.91235214,0.0
877,0.9050489,0.0
878,0.96472895,0.0
879,0.9435525,0.0
880,0.82574093,0.0
881,0.9028028,0.0
882,0.906207,0.0
883,0.9722322,0.0
884,0.9529689,0.0
885,0.9469822,0.0
886,0.92965835,0.0
887,0.985487,0.0
888,0.9883125,0.0
889,0.98824024,0.0
890,0.9848186,0.0
891,0.88625985,0.0
892,0.90023255,0.0
893,0.9044908,0.0
894,0.9627082,0.0
895,0.8501726,0.0
896,0.9230525,0.0
897,0.90029556,0.0
898,0.95925456,0.0
899,0.85892373,0.0
900,0.8531254,0.0
901,0.92228615,0.0
902,0.94362295,0.0
903,0.97342736,0.0
904,0.9361096,0.0
905,0.8727713,0.0
906,0.9343105,0.0
907,0.86950356,0.0
908,0.8223845,0.0
909,0.79304355,0.0
910,0.93372315,0.0
911,0.8589828,0.0
912,0.9805852,0.0
913,0.9611933,0.0
914,0.98746383,0.0
915,0.98126674,0.0
916,0.97402465,0.0
917,0.9595975,0.0
918,0.9797971,0.0
919,0.9536208,0.0
920,0.8801915,0.0
921,0.95725626,0.0
922,0.924618,0.0
923,0.97805345,0.0
924,0.91079676,0.0
925,0.9880341,0.0
926,0.8633952,0.0
927,0.9339666,0.0
928,0.9571241,0.0
929,0.988038,0.0
930,0.86941856,0.0
931,0.98203063,0.0
932,0.94877374,0.0
933,0.9432415,0.0
934,0.84643227,0.0
935,0.8833036,0.0
936,0.9602713,0.0
937,0.90956384,0.0
938,0.98583114,0.0
939,0.98626757,0.0
940,0.96513987,0.0
941,0.8919749,0.0
942,0.87107694,0.0
943,0.92857885,0.0
944,0.9434379,0.0
945,0.92676556,0.0
946,0.96582204,0.0
947,0.94537824,0.0
948,0.88191885,0.0
949,0.96865547,0.0
950,0.9473694,0.0
951,0.9748616,0.0
952,0.9076917,0.0
953,0.988186,0.0
954,0.853432,0.0
955,0.98805714,0.0
956,0.91701525,0.0
957,0.9051537,0.0
958,0.91875535,0.0
959,0.9449324,0.0
960,0.9480335,0.0
961,0.96837175,0.0
962,0.76499784,0.0
963,0.98656225,0.0
964,0.97208524,0.0
965,0.97722477,0.0
966,0.8365551,0.0
967,0.94049984,0.0
968,0.9666809,0.0
969,0.9587596,0.0
970,0.9707787,0.0
971,0.98786324,0.0
972,0.8994347,0.0
973,0.9262429,0.0
974,0.9240654,0.0
975,0.9072667,0.0
976,0.90295225,0.0
977,0.89515805,0.0
978,0.9458587,0.0
979,0.98442143,0.0
980,0.95691293,0.0
981,0.91453946,0.0
982,0.88774216,0.0
983,0.97752595,0.0
984,0.98558354,0.0
985,0.94838744,0.0
986,0.9873174,0.0
987,0.93569404,0.0
988,0.87538004,0.0
989,0.928352,0.0
990,0.97072077,0.0
991,0.98662055,0.0
992,0.9831964,0.0
993,0.6465609,0.0
994,0.8426486,0.0
995,0.8277273,0.0
996,0.93652123,0.0
997,0.95728934,0.0
998,0.81353426,0.0
999,0.96145904,0.0
1000,0.51989925,0.0
1001,1.6830145,0.0
1002,-5.9285947e-05,0.0
1003,-0.00037406577,0.0
1004,0.000845861,0.0
1005,-7.663621e-05,0.0
1006,-0.00026165566,0.0
1007,0.0002783428,0.0
1008,0.00025920864,0.0
1009,-1.3350738e-05,0.0
1010,-4.179892e-07,0.0
1011,0.00017223202,0.0
1012,-8.3135266e-05,0.0
1013,0.0004313064,0.0
1014,-0.00030001943,0.0
1015,3.6598885e-05,0.0
1016,-0.0006510163,0.0
1017,-0.00026342738,0.0
1018,-0.00024706687,0.0
1019,-0.00020443715,0.0
1020,4.3135413e-05,0.0
1021,-1.5122583e-05,0.0
1022,-5.557644e-05,0.0
1023,0.00018089567,0.0
1024,0.00019782111,0.0
1025,0.00034260092,0.0
1026,-0.0003062616,0.0
1027,0.00023430673,0.0
1028,0.00027565483,0.0
1029,5.3963005e-05,0.0
1030,1.40714255e-05,0.0
1031,-0.00022000137,0.0
1032,-0.00012732025,0.0
1033,-8.889283e-05,0.0
1034,-7.063217e-05,0.0
1035,-0.00020545232,0.0
1036,-4.9797607e-05,0.0
1037,-2.572151e-05,0.0
1038,6.0262908e-05,0.0
1039,8.596267e-05,0.0
1040,-0.0002049077,0.0
1041,-0.00014374094,0.0
1042,-9.769908e-05,0.0
1043,-5.0424063e-05,0.0
1044,0.0003998142,0.0
1045,-0.00032591686,0.0
1046,0.00025311616,0.0
1047,-0.0002198768,0.0
1048,-0.00016526741,0.0
1049,5.493164e-05,0.0
1050,1.2508244e-05,0.0
1051,-3.984965e-05,0.0
1052,6.555269e-05,0.0
1053,0.00045064354,0.0
1054,4.08017e-05,0.0
1055,5.203429e-05,0.0
1056,0.00021098509,0.0
1057,-4.2067404e-05,0.0
1058,5.5807282e-05,0.0
1059,8.32331e-06,0.0
1060,3.284378e-05,0.0
1061,0.00012121683,0.0
1062,-7.3524316e-05,0.0
1063,-5.114529e-05,0.0
1064,-5.1103125e-05,0.0
1065,-0.00019520568,0.0
1066,-7.057292e-05,0.0
1067,2.0763564e-05,0.0
1068,-8.562009e-05,0.0
1069,0.00013818231,0.0
1070,-0.00034418056,0.0
1071,9.8511424e-05,0.0
1072,-0.00021851019,0.0
1073,-0.0002575959,0.0
1074,-0.00012476328,0.0
1075,5.793768e-05,0.0
1076,-0.00029456159,0.0
1077,-0.00034233858,0.0
1078,0.00044415548,0.0
1079,0.00019352093,0.0
1080,-2.9287017e-05,0.0
1081,-4.57424e-05,0.0
1082,0.00014120311,0.0
1083,0.0002246636,0.0
1084,0.00044786965,0.0
1085,-0.00026608387,0.0
1086,-2.8199644e-05,0.0
1087,-0.00035070936,0.0
1088,-0.00010603359,0.0
1089,-0.00015205487,0.0
1090,-5.9422608e-05,0.0
1091,-1.8267732e-05,0.0
1092,8.351062e-05,0.0
1093,0.00042927434,0.0
1094,-0.00020976466,0.0
1095,7.878314e-05,0.0
1096,-0.00011208253,0.0
1097,-0.00013114407,0.0
1098,-7.532862e-05,0.0
1099,0.000108747794,0.0
1100,0.0001008754,0.0
1101,-2.0638385e-05,0.0
1102,2.9438417e-05,0.0
1103,-0.00016889439,0.0
1104,-0.00012273996,0.0
1105,-0.00045897462,0.0
1106,-0.00023415846,0.0
1107,-1.3550853e-05,0.0
1108,0.00013528237,0.0
1109,0.00012383863,0.0
1110,-0.00016596373,0.0
1111,6.208248e-05,0.0
1112,-0.00012814607,0.0
1113,-0.00019164414,0.0
1114,-0.00016688024,0.0
1115,-3.535001e-05,0.0
1116,0.00028037257,0.0
1117,0.000966312,0.0
1118,2.747025e-05,0.0
1119,3.922238e-05,0.0
1120,-0.0001717254,0.0
1121,-6.242894e-05,0.0
1122,0.00029867084,0.0
1123,-6.002233e-05,0.0
1124,6.733298e-05,0.0
1125,0.00013634897,0.0
1126,0.00053597905,0.0
1127,0.00039809,0.0
1128,-0.00034449954,0.0
1129,-3.47022e-05,0.0
1130,0.0003766457,0.0
1131,0.00028127243,0.0
1132,-0.0005328043,0.0
1133,0.00036888145,0.0
